player,attack angle,body direction,bat direction,hand speed,hinge angle,bat speed,velocity vector2,velocity vector,vertical bat angle,body rotation rate,bat rotation rate,x_knob,y_knob,z_knob,x_barrel,y_barrel,z_barrel
Player 2,0.26978686,0.8262568,-0.09544717,7.0477743,0.8399929,30.45545,"[4.058769, 4.4504156, 3.6594148]","[3.7527905, 29.506088, 8.22501]",-0.60807896,,,0.4390152,0.00988195,0.3196313,0.00409251,0.06009745,0.01490427
Player 2,0.22408102,0.8585227,-0.17811291,8.3017845,0.89038944,26.860167,"[6.5535793, 3.2765834, 3.9031043]","[9.783163, 25.208601, 6.1627383]",-0.6024093,,,0.45046738,0.0167267,0.32585037,0.02118065,0.11108052,0.02361029
Player 2,0.44707093,0.8896448,-0.23205298,8.545733,0.9132053,17.63672,"[6.573856, 1.2946769, 5.3045063]","[8.455707, 15.2386675, 8.355549]",-0.5907555,,,0.46310383,0.01889381,0.3350062,0.03734127,0.14136086,0.03790843
Player 2,-0.26527253,0.8970853,-0.20035195,9.87416,0.87406504,16.060266,"[7.109327, -6.5023623, 2.1623576]","[10.288308, -14.016409, -4.7236257]",-0.62281114,,,0.47709268,0.00708188,0.3393106,0.05738088,0.11464997,0.02816729
Player 2,0.3215358,0.9327166,-0.2658949,8.673761,0.9039742,19.994349,"[7.584158, 0.10586374, 4.2075496]","[11.444018, 17.038792, 6.836854]",-0.61115605,,,0.49160916,0.00834562,0.34856915,0.07836275,0.15007137,0.04249643
Player 2,0.35677713,0.9674122,-0.3273687,8.791431,0.9307502,19.085047,"[7.761733, -0.26122448, 4.120257]","[12.0808735, 15.31053, 7.269242]",-0.59743863,,,0.5067871,0.007866,0.35697165,0.1011804,0.1810469,0.05691994
Player 2,0.3455502,1.0007868,-0.37708873,8.846693,0.9470938,15.710263,"[7.910644, -1.1801639, 3.7805963]","[12.437545, 11.253508, 6.0381827]",-0.58764416,,,0.5223252,0.00553236,0.36454058,0.1251288,0.20383886,0.06882261
Player 2,0.33625615,1.0354315,-0.4247487,8.986728,0.96010745,15.1670065,"[8.088844, -1.7767955, 3.4892526]","[13.091541, 9.918388, 5.740844]",-0.57798964,,,0.53830105,0.0024294,0.3717458,0.15055592,0.22439481,0.0803274
Player 2,0.3946728,1.072711,-0.476643,9.16289,0.9747207,16.401545,"[8.228862, -1.9398823, 3.5328817]","[13.584149, 10.385111, 7.122256]",-0.5626871,,,0.554548,-0.00098995,0.37908632,0.17693558,0.24595322,0.09453826
Player 2,0.42070526,1.1121494,-0.5305691,9.270993,0.98920685,17.171755,"[8.331269, -2.1416202, 3.457561]","[14.225986, 10.2472515, 7.8443213]",-0.54403114,,,0.57108635,-0.00493172,0.38622862,0.20465143,0.2671783,0.11014647
Player 2,0.40526074,1.1523618,-0.58341765,9.276989,1.0018417,16.909948,"[8.347854, -2.6503677, 3.058007]","[14.842323, 9.103723, 7.469824]",-0.5252168,,,0.58775115,-0.0097923,0.3926933,0.23366223,0.28623632,0.12524623
Player 2,0.44531876,1.1953036,-0.6411274,9.348569,1.0166084,18.362122,"[8.389992, -2.841358, 2.988387]","[15.64442, 9.418641, 8.715803]",-0.50032115,,,0.60441756,-0.01497034,0.39918324,0.26384512,0.3060873,0.14330733
Player 2,0.4745969,1.2402579,-0.7008616,9.410005,1.0313871,19.083319,"[8.396832, -3.1131124, 2.8896224]","[16.262081, 8.962206, 9.539622]",-0.47153786,,,0.6210375,-0.02080773,0.40543228,0.2950438,0.3249654,0.16313167
Player 2,0.48845008,1.2869841,-0.76020503,9.423181,1.0440035,19.117767,"[8.32037, -3.462645, 2.7527914]","[16.664341, 7.907268, 9.801756]",-0.44123307,,,0.6375279,-0.02741976,0.41132563,0.32701373,0.34167817,0.18353462
Player 2,0.48725003,1.3354871,-0.818641,9.386538,1.053936,18.944397,"[8.162276, -3.8664691, 2.556317]","[17.026781, 6.691375, 9.693499]",-0.41074392,,,0.6537957,-0.03481182,0.41682762,0.35979477,0.35601273,0.20384555
Player 2,0.48395967,1.3864906,-0.8778549,9.356779,1.0621461,19.317755,"[8.007414, -4.1878924, 2.4273844]","[17.667332, 5.819479, 9.777745]",-0.37957525,,,0.66982543,-0.04282825,0.42207643,0.3938952,0.36868617,0.22443786
Player 2,0.46928543,1.4411186,-0.9394964,9.3765955,1.0691595,20.351248,"[7.9408436, -4.391047, 2.3626802]","[18.840439, 5.2414026, 9.916172]",-0.3477027,,,0.6857491,-0.05127582,0.42717135,0.43030137,0.38029924,0.24542123
Player 2,0.471067,1.4988272,-1.0017655,9.277674,1.0737203,20.718615,"[7.670001, -4.645434, 2.3803883]","[19.337204, 4.234375, 10.081968]",-0.3154718,,,0.70119977,-0.06027786,0.432224,0.4678001,0.38992292,0.26672864
Player 2,0.5221359,1.5600309,-1.0648483,9.096046,1.0755999,21.010931,"[7.199804, -4.8579755, 2.7020295]","[19.171286, 3.2225952, 11.185948]",-0.2804446,,,0.71575826,-0.06975086,0.43782473,0.5049939,0.39750502,0.29018873
Player 2,0.5057937,1.6260965,-1.1294845,9.068265,1.0741715,21.90412,"[7.043322, -4.944554, 2.859444]","[20.15245, 2.3535202, 11.237276]",-0.24600592,,,0.7299662,-0.07948474,0.44365695,0.54416776,0.4033737,0.31375694
Player 2,0.5043945,1.6965935,-1.1928113,9.018238,1.0670024,21.95696,"[6.8709936, -5.0079226, 3.0064547]","[20.239233, 1.1639681, 11.1909685]",-0.21265575,,,0.743619,-0.08947545,0.44975826,0.5834526,0.4067316,0.3371807
Player 2,0.53716224,1.7713535,-1.2527379,8.942248,1.0521705,21.268408,"[6.6048656, -5.100893, 3.212546]","[19.264606, -0.15825501, 11.473977]",-0.1792052,,,0.7565502,-0.09968496,0.4563037,0.62065405,0.40730828,0.36122644
Player 2,0.53754467,1.8529193,-1.3118978,9.0856,1.029766,21.591917,"[6.620971, -5.171922, 3.4586246]","[19.431486, -1.1810932, 11.604426]",-0.1462216,,,0.76950836,-0.10997492,0.46327004,0.6582174,0.4058984,0.3855531
Player 2,0.51331633,1.9422077,-1.3711352,9.374097,0.9997169,22.300928,"[6.819742, -5.279974, 3.672422]","[20.163513, -2.191264, 11.433515]",-0.11463665,,,0.7828151,-0.12041758,0.47064766,0.6972469,0.40256217,0.4096343
Player 2,0.48636675,2.038395,-1.4293916,9.680114,0.96178794,22.672546,"[7.0477004, -5.4578075, 3.7745]","[20.58778, -3.3147016, 11.025565]",-0.08490205,,,0.7964681,-0.1311633,0.4783328,0.73709035,0.39702445,0.4331004
Player 2,0.5655861,2.1382365,-1.4842092,9.768162,0.9167659,21.936144,"[6.760196, -5.682334, 4.1746645]","[18.760193, -4.4387746, 12.236981]",-0.05235722,,,0.8095072,-0.14233725,0.48690277,0.77318597,0.38912985,0.4589882
Player 2,0.55437493,2.2417936,-1.5384982,9.961139,0.86749977,22.196203,"[6.817107, -5.9098134, 4.2220187]","[18.811773, -5.4508934, 12.126236]",-0.02049209,,,0.82281464,-0.1539303,0.49561456,0.80961806,0.37923354,0.48468485
Player 2,0.54009867,2.3467605,-1.5929636,10.118865,0.81700015,22.599594,"[6.815426, -6.1333785, 4.2805467]","[18.97711, -6.4523797, 12.017685]",0.01066541,,,0.83626467,-0.16597237,0.50441986,0.84663427,0.3673368,0.5101087
Player 2,0.5284589,2.4502761,-1.6469316,10.203448,0.76745486,22.746763,"[6.7337894, -6.3291817, 4.325263]","[18.848368, -7.409319, 11.824327]",0.04080555,,,0.8495999,-0.17843267,0.51328385,0.883556,0.35348183,0.53504354
Player 2,0.518905,2.5501902,-1.7000326,10.219786,0.72064376,22.703331,"[6.5692186, -6.5058403, 4.3547015]","[18.49434, -8.304912, 11.578337]",0.06974366,,,0.86268723,-0.19126326,0.52217734,0.91998565,0.3377882,0.5593484
Player 2,0.5128753,2.645073,-1.7525017,10.218148,0.67823213,22.696756,"[6.371206, -6.661084, 4.4100165]","[18.099138, -9.152523, 11.421433]",0.09776703,,,0.8754432,-0.20442517,0.5311465,0.9557983,0.32035375,0.58321244
Player 2,0.50301856,2.7344358,-1.8050171,10.3071,0.64138687,22.976406,"[6.2885356, -6.818365, 4.4945016]","[17.9699, -10.020405, 11.320885]",0.1250126,,,0.8879962,-0.21790612,0.5402379,0.99141717,0.30117175,0.6067461
Player 2,0.52557987,2.8174105,-1.8562477,10.402381,0.6096446,22.896069,"[6.126705, -6.965451, 4.7069645]","[17.08844, -10.753663, 11.7103815]",0.15269333,,,0.9001326,-0.23166639,0.549685,1.0252954,0.280499,0.6308155
Player 2,0.5214103,2.8943017,-1.9061155,10.540713,0.582623,22.845116,"[6.1250033, -7.118429, 4.787372]","[16.584888, -11.427973, 11.569675]",0.17953429,,,0.9121904,-0.24571854,0.5592823,1.0581496,0.25844884,0.65453225
Player 2,0.51459867,2.9653368,-1.9551796,10.688238,0.56065375,22.939959,"[6.1539955, -7.2675033, 4.852852]","[16.233566, -12.0994215, 11.447665]",0.20572177,,,0.92432976,-0.26008406,0.56902575,1.0903769,0.23500957,0.67798537
Player 2,0.5045732,3.0305028,-2.0037766,10.803574,0.5440861,23.080055,"[6.1754737, -7.3939295, 4.8898396]","[15.96127, -12.750216, 11.281839]",0.23123816,,,0.93655896,-0.2747328,0.57886153,1.1221467,0.21021536,0.7011077
Player 2,0.49582645,3.0898778,-2.0517795,10.896497,0.53271556,23.150288,"[6.171732, -7.5069866, 4.928337]","[15.6136265, -13.343903, 11.109385]",0.25605693,,,0.94879967,-0.28961372,0.58876413,1.1532726,0.1842031,0.7238573
Player 2,0.48563454,3.1437776,-2.098677,10.944035,0.5257148,23.012133,"[6.1224275, -7.60444, 4.945732]","[15.129296, -13.814517, 10.813158]",0.2797655,,,0.96097064,-0.30468535,0.5986838,1.1834935,0.15721472,0.7459717
Player 2,0.47695953,3.1927443,-2.1446218,10.987548,0.5226941,22.899818,"[6.070621, -7.695574, 4.9650683]","[14.65305, -14.256542, 10.564533]",0.3025321,,,0.97305137,-0.31994706,0.6086454,1.2128025,0.12930302,0.7675656
Player 2,0.4857309,3.2371244,-2.1893027,11.015404,0.5229958,22.69933,"[5.9626913, -7.7649617, 5.0488424]","[13.883442, -14.593077, 10.633402]",0.32531393,,,0.98490924,-0.33535528,0.6187753,1.2405958,0.10067634,0.7892533
Player 2,0.47840002,3.277605,-2.23318,11.083649,0.5263934,22.63137,"[5.9509454, -7.8608522, 5.0636463]","[13.448702, -14.982773, 10.4407215]",0.34742117,,,0.99672645,-0.35094547,0.6289405,1.2675192,0.07125289,0.81054944
Player 2,0.46973792,3.314638,-2.2762375,11.147027,0.5324189,22.540298,"[5.949186, -7.95326, 5.060539]","[13.030169, -15.333045, 10.214564]",0.36879456,,,1.0085341,-0.36671925,0.63910943,1.2936087,0.04110497,0.8313955
Player 2,0.45983794,3.3486383,-2.3186297,11.207162,0.54081124,22.469137,"[5.95614, -8.0456705, 5.039054]","[12.6497755, -15.677296, 9.976422]",0.3894705,,,1.0203596,-0.38268518,0.64925694,1.3189499,0.0102359,0.8517882
Player 2,0.45141238,3.3799074,-2.3604157,11.262261,0.5513286,22.400324,"[5.96793, -8.126385, 5.018388]","[12.266975, -15.995806, 9.772556]",0.40957972,,,1.032203,-0.3988265,0.6593735,1.3435242,-0.02130548,0.8717861
Player 2,0.44372305,3.408689,-2.4015949,11.306834,0.5637265,22.309198,"[5.974241, -8.195873, 4.9980617]","[11.873713, -16.278957, 9.577645]",0.4291497,,,1.0440623,-0.41511494,0.6694514,1.3673161,-0.05343992,0.89139795
Player 2,0.43521255,3.4351935,-2.4420161,11.321163,0.5776433,22.128304,"[5.9708905, -8.241863, 4.958719]","[11.459648, -16.478844, 9.332271]",0.44804347,,,1.0559223,-0.43150926,0.6794614,1.3902881,-0.08601233,0.91053194
Player 2,0.42556947,3.4596767,-2.481885,11.339746,0.5930292,21.99256,"[5.980815, -8.289381, 4.909773]","[11.098302, -16.698206, 9.088052]",0.4662947,,,1.0677998,-0.44800657,0.68938625,1.4125345,-0.11904851,0.929192
Player 2,0.4335686,3.4822226,-2.5206566,11.32306,0.60925466,21.713123,"[5.9049454, -8.3086195, 4.9305315]","[10.415873, -16.770882, 9.13958]",0.4848529,,,1.0795358,-0.464541,0.69935477,1.433414,-0.152247,0.9479609
Player 2,0.43201265,3.5031528,-2.558768,11.3308,0.62643594,21.540396,"[5.864569, -8.352909, 4.9216623]","[9.927991, -16.927725, 9.047961]",0.50325805,,,1.091202,-0.48116148,0.70930266,1.4533197,-0.18577033,0.96655196
